"row_type","sample_cycle","observed_at_local","seconds_since_start","seconds_since_move","test_name","phase_label","basket_id","emitter_location","placement_label","sensor_position_label","device_name","ip","role","expected_device_id","device_id","device_id_match","dht_sensor_id","moisture_sensor_id","device_timestamp","temperature_f","humidity_percent","moisture_index","soil_raw_adc","watering","last_watered_time","last_watering_duration","note","error"
"event_marker","","2026-05-20 23:23:10","0","","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","experiment_start","","","Experiment start: SM01 at B3E1; SM02 starts near B3E1 before planned move to B6E2.","","event_marker","","","","","","","","","","","","","","","","Experiment start: SM01 at B3E1; SM02 starts near B3E1 before planned move to B6E2.",""
"data","125","2026-05-21 00:13:10","3000.2","2295","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:13:10","75.6","82.0","72.0","1908","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","126","2026-05-21 00:13:40","3030.3","2325.3","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:13:40","77.0","93.0","83.0","1638","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","126","2026-05-21 00:13:40","3030.4","2325.3","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:13:40","76.3","81.0","73.0","1890","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","127","2026-05-21 00:14:10","3060.5","2355.5","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:14:10","77.2","92.0","82.0","1648","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","127","2026-05-21 00:14:10","3060.6","2355.5","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:14:10","75.6","82.0","73.0","1883","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","128","2026-05-21 00:14:39","3089.7","2384.7","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:14:39","77.7","93.0","83.0","1639","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","128","2026-05-21 00:14:39","3089.8","2384.7","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:14:39","76.8","82.0","73.0","1886","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","129","2026-05-21 00:15:10","3120","2414.9","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:15:09","78.6","93.0","82.0","1651","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","129","2026-05-21 00:15:10","3120.1","2414.9","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:15:09","76.5","82.0","73.0","1872","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","130","2026-05-21 00:15:40","3150.2","2445.2","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:15:40","77.9","93.0","82.0","1649","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","130","2026-05-21 00:15:40","3150.3","2445.2","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:15:40","76.1","82.0","75.0","1839","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","131","2026-05-21 00:16:10","3180.4","2475.4","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:16:10","77.4","93.0","83.0","1641","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","131","2026-05-21 00:16:10","3180.5","2475.4","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:16:10","76.1","82.0","74.0","1859","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","132","2026-05-21 00:16:40","3210.6","2505.6","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:16:40","78.6","92.0","82.0","1649","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","132","2026-05-21 00:16:40","3210.7","2505.6","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:16:40","75.7","82.0","72.0","1899","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","133","2026-05-21 00:17:09","3239.8","2534.8","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:17:09","77.4","93.0","82.0","1650","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","133","2026-05-21 00:17:09","3239.9","2534.8","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:17:09","76.3","82.0","73.0","1886","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","134","2026-05-21 00:17:40","3270","2565","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:17:39","77.4","92.0","83.0","1639","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","134","2026-05-21 00:17:40","3270.1","2565","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:17:40","76.5","82.0","73.0","1872","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","135","2026-05-21 00:18:10","3300.2","2595.2","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:18:10","77.4","92.0","82.0","1648","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","135","2026-05-21 00:18:10","3300.3","2595.2","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:18:10","75.4","82.0","74.0","1866","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","136","2026-05-21 00:18:40","3330.4","2625.4","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:18:40","78.6","92.0","83.0","1646","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","136","2026-05-21 00:18:40","3330.6","2625.4","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:18:40","76.3","82.0","73.0","1877","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","137","2026-05-21 00:19:10","3360.6","2655.6","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:19:10","77.7","93.0","82.0","1648","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","137","2026-05-21 00:19:10","3360.8","2655.6","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:19:10","75.7","82.0","72.0","1894","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","138","2026-05-21 00:19:39","3389.9","2684.9","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:19:39","77.4","93.0","82.0","1648","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","138","2026-05-21 00:19:40","3390","2684.9","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:19:39","76.3","82.0","73.0","1872","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","139","2026-05-21 00:20:10","3420.1","2715.1","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:20:09","77.4","92.0","82.0","1651","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","139","2026-05-21 00:20:10","3420.3","2715.1","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:20:10","76.3","82.0","73.0","1875","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","140","2026-05-21 00:20:40","3450.4","2745.3","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:20:40","77.5","92.0","83.0","1638","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","140","2026-05-21 00:20:40","3450.6","2745.3","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:20:40","75.6","82.0","72.0","1904","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","141","2026-05-21 00:21:09","3479.7","2774.6","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:21:09","77.2","92.0","82.0","1648","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","141","2026-05-21 00:21:09","3479.8","2774.6","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:21:09","75.7","82.0","73.0","1869","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","142","2026-05-21 00:21:39","3509.9","2804.8","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:21:39","77.9","92.0","83.0","1639","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","142","2026-05-21 00:21:40","3510","2804.8","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:21:39","76.1","82.0","73.0","1875","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","143","2026-05-21 00:22:10","3540","2835","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:22:09","78.1","92.0","82.0","1647","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","143","2026-05-21 00:22:10","3540.2","2835","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:22:10","75.2","82.0","72.0","1904","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","144","2026-05-21 00:22:40","3570.3","2865.3","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:22:40","77.0","92.0","83.0","1634","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","144","2026-05-21 00:22:40","3570.4","2865.3","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:22:40","76.1","82.0","72.0","1893","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","145","2026-05-21 00:23:10","3600.5","2895.5","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:23:10","78.4","93.0","83.0","1646","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","145","2026-05-21 00:23:10","3600.6","2895.5","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:23:10","76.6","82.0","74.0","1864","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","146","2026-05-21 00:23:39","3629.7","2924.7","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:23:39","78.4","92.0","83.0","1631","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","146","2026-05-21 00:23:39","3629.8","2924.7","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:23:39","76.6","82.0","72.0","1904","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","147","2026-05-21 00:24:09","3659.9","2954.8","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:24:09","77.2","92.0","82.0","1648","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","147","2026-05-21 00:24:10","3660","2954.8","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:24:09","75.6","82.0","74.0","1866","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","148","2026-05-21 00:24:40","3690.1","2985.1","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:24:39","77.2","93.0","83.0","1642","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","148","2026-05-21 00:24:40","3690.2","2985.1","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:24:40","75.7","82.0","72.0","1915","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
